GameState,PossibleArrows,WinProb,TieProb
117011016373248,49;59;,0,1
117011872011384,,0,0
117011955897459,,0,1
117011016373312,51;56;,0,1
117011016375360,16;59;,0,1
117011016375488,17;56;,0,1
117011016375808,17;51;,0,1
117011016376000,16;49;,0,1
117014153712687,,0,1
117013163856896,47;59;,0,1
117014103381483,,0,1
117013163857344,43;56;,0,1
117013163858624,23;56;,0,1
117013163858880,16;59;,0,1
117013163859456,23;43;,0,1
117013163859648,16;47;,0,1
117016250864751,,1,0
117015311340608,47;56;,1,0
117016267642344,,0,0
117015311340992,40;57;,0,1
117015311342080,23;57;,0,1
117015311342528,17;56;,1,0
117015311343104,17;47;,0,1
117015311343168,23;40;,0,1
117020562609195,,0,0
117019606307840,43;57;,0,1
117020596163688,,0,0
117019606307904,40;59;,0,1
117019606309376,17;59;,0,1
117019606309568,16;57;,0,1
117019606310464,16;43;,0,1
117019606310592,17;40;,0,1
117020680049728,47;51;,1,0
117020680050112,43;49;,0,1
117020680051392,23;49;,0,1
117020680051648,17;51;,1,0
117020680051776,23;43;,0,1
117020680051904,17;47;,0,1
117021753791488,43;55;,0,1
117021753791936,40;51;,0,1
117021753793024,23;51;,0,1
117021753793216,16;55;,0,1
117021753793728,23;40;,0,1
117021753793984,16;43;,0,1
117023901275136,47;49;,0,1
117023901275200,40;55;,1,0
117023901276672,17;55;,0,1
117023901277120,16;49;,0,1
117023901277248,16;47;,0,1
117023901277632,17;40;,1,0
116960550506496,16;17;23;40;43;47;49;51;55;56;57;59;,0.333333,0.666667
117004355826813,,1,0
117004523598963,,0,1
117003500188736,51;61;,1,0
117004322272635,,0,0
117004490044785,,0,0
117003500188992,49;59;,0,1
117003500190784,21;59;,0,1
117003500190912,17;61;,0,1
117003500191424,21;49;,0,1
117003500191552,17;51;,1,0
117005463123003,,0,0
117005563786293,,1,0
117004573930496,53;59;,1,0
117005429568888,,0,0
117005513454963,,0,0
117004573930816,51;56;,0,1
117004573932736,21;56;,0,1
117004573932864,16;59;,1,0
117004573933056,21;51;,0,1
117004573933248,16;53;,0,1
117007543497789,,0,1
117007744824369,,0,0
117006721414144,49;61;,0,1
117007610606712,,0,0
117007660938357,,1,0
117006721414208,53;56;,1,0
117006721416256,16;61;,0,1
117006721416512,17;56;,1,0
117006721416704,17;53;,0,1
117006721417024,16;49;,0,1
117014187275307,,0,1
117013163865088,43;61;,0,1
117014153721192,,0,0
117013163865408,40;59;,0,1
117013163866624,21;59;,0,1
117013163866816,16;61;,0,1
117013163867840,21;40;,0,1
117013163867968,16;43;,0,1
117016334759016,,0,0
117015311348800,40;61;,1,0
117016250873193,,0,0
117015311349056,41;56;,0,1
117015311350272,17;61;,0,1
117015311350336,21;56;,0,1
117015311351296,21;41;,0,1
117015311351616,17;40;,1,0
117018448688169,,0,0
117017458832384,41;59;,0,1
117018398356587,,1,0
117017458832448,43;56;,1,0
117017458833984,16;59;,0,1
117017458834112,17;56;,1,0
117017458834944,17;43;,0,1
117017458835136,16;41;,0,1
117020680057920,43;53;,1,0
117020680058176,41;51;,0,1
117020680059456,21;51;,0,1
117020680059584,17;53;,1,0
117020680060096,21;41;,0,1
117020680060224,17;43;,1,0
117023901283328,41;53;,1,0
117023901283648,40;49;,0,1
117023901284864,21;49;,0,1
117023901284928,16;53;,0,1
117023901285440,21;40;,0,1
117023901285696,16;41;,1,0
117026048766976,43;49;,0,1
117026048767040,40;51;,0,1
117026048768512,17;51;,0,1
117026048768704,16;49;,0,1
117026048769088,16;43;,0,1
117026048769216,17;40;,0,1
116960550514688,16;17;21;40;41;43;49;51;53;56;59;61;,0.5,0.5
117004573936960,15;59;,1,0
117004573937088,11;61;,0,1
117004573937344,15;53;,1,0
117004573937472,11;55;,0,1
117006721420352,15;61;,1,0
117006721420736,13;57;,0,1
117006721420864,13;55;,0,1
117006721421120,15;49;,1,0
117011016387648,13;59;,0,1
117011016387904,11;57;,1,0
117011016388160,11;53;,0,1
117011016388288,13;49;,0,1
117013163870912,15;61;,1,0
117013163871168,13;59;,0,1
117013163871936,13;47;,0,1
117013163872064,15;43;,1,0
117017458838080,15;59;,0,1
117017458838464,11;57;,0,1
117017458839104,11;47;,0,1
117017458839232,15;41;,0,1
117019606321728,11;61;,0,1
117019606321856,13;57;,0,1
117019606322752,13;43;,0,1
117019606323008,11;41;,0,1
117021753805504,13;55;,1,0
117021753805760,11;53;,1,0
117021753806144,11;47;,1,0
117021753806272,13;43;,1,0
117023901289024,15;53;,1,0
117023901289408,13;49;,0,1
117023901289536,13;47;,0,1
117023901289792,15;41;,1,0
117026048772672,11;55;,0,1
117026048772800,15;49;,1,0
117026048773184,15;43;,1,0
117026048773568,11;41;,0,1
116960550518784,11;13;15;41;43;47;49;53;55;57;59;61;,1,0
117003500199104,15;61;,1,0
117003500199360,13;59;,1,0
117003500199616,13;55;,1,0
117003500199744,15;51;,1,0
117006721424704,15;56;,1,0
117006721424832,8;61;,1,0
117006721424896,15;53;,1,0
117006721425216,8;55;,1,0
117011016391872,13;56;,0,1
117011016392000,8;59;,1,0
117011016392192,13;51;,0,1
117011016392384,8;53;,0,1
117015311358464,15;61;,1,0
117015311358912,13;56;,1,0
117015311359488,13;47;,0,1
117015311359808,15;40;,1,0
117017458842304,15;56;,1,0
117017458842560,8;59;,1,0
117017458843136,15;43;,0,1
117017458843328,8;47;,0,1
117019606325760,13;59;,0,1
117019606325952,8;61;,1,0
117019606326976,13;40;,0,1
117019606327104,8;43;,1,0
117020680067776,15;53;,1,0
117020680068032,13;51;,1,0
117020680068288,13;47;,1,0
117020680068416,15;43;,1,0
117023901293056,13;55;,0,1
117023901293504,8;53;,1,0
117023901293888,8;47;,1,0
117023901294016,13;40;,1,0
117026048776704,15;51;,1,0
117026048776896,8;55;,1,0
117026048777408,15;40;,1,0
117026048777664,8;43;,1,0
116960550522880,8;13;15;40;43;47;51;53;55;56;59;61;,1,0
117003500215360,15;59;,0,1
117003500215744,11;57;,0,1
117003500215872,11;55;,0,1
117003500216000,15;49;,0,1
117004573957312,15;56;,0,1
117004573957568,8;59;,1,0
117004573957632,15;51;,0,1
117004573957824,8;55;,0,1
117011016408128,11;56;,0,1
117011016408256,8;57;,0,1
117011016408576,11;49;,0,1
117011016408640,8;51;,0,1
117013163891200,15;59;,0,1
117013163891648,11;56;,0,1
117013163892224,11;47;,0,1
117013163892416,15;40;,0,1
117015311374912,15;56;,0,1
117015311375296,8;57;,1,0
117015311375872,15;41;,0,1
117015311375936,8;47;,0,1
117019606342144,11;57;,0,1
117019606342208,8;59;,0,1
117019606343232,11;40;,0,1
117019606343360,8;41;,0,1
117020680084032,15;51;,1,0
117020680084416,11;49;,0,1
117020680084544,11;47;,0,1
117020680084672,15;41;,1,0
117021753825792,11;55;,0,1
117021753826240,8;51;,1,0
117021753826496,8;47;,0,1
117021753826752,11;40;,0,1
117023901309440,15;49;,0,1
117023901309504,8;55;,0,1
117023901310016,15;40;,0,1
117023901310400,8;41;,1,0
116960550539264,8;11;15;40;41;47;49;51;55;56;57;59;,0.333333,0.666667
117003500223552,11;61;,0,1
117003500223680,13;57;,0,1
117003500224064,13;51;,0,1
117003500224320,11;49;,0,1
117004573965504,8;61;,0,1
117004573965632,11;56;,1,0
117004573965824,11;53;,0,1
117004573966144,8;51;,1,0
117006721449024,13;56;,0,1
117006721449280,8;57;,1,0
117006721449472,13;49;,0,1
117006721449536,8;53;,0,1
117013163899392,11;61;,0,1
117013163899584,13;56;,0,1
117013163900416,13;43;,0,1
117013163900736,11;40;,0,1
117015311383040,13;57;,0,1
117015311383104,8;61;,0,1
117015311384128,13;40;,0,1
117015311384384,8;41;,1,0
117017458866752,11;56;,0,1
117017458866880,8;57;,1,0
117017458867712,11;41;,0,1
117017458867776,8;43;,0,1
117020680092224,11;53;,0,1
117020680092352,13;49;,0,1
117020680092736,13;43;,0,1
117020680092992,11;41;,1,0
117021753833984,13;51;,0,1
117021753834176,8;53;,1,0
117021753834688,13;40;,0,1
117021753834816,8;43;,1,0
117026048801280,11;49;,0,1
117026048801344,8;51;,0,1
117026048801856,11;40;,0,1
117026048801984,8;41;,0,1
116960550547456,8;11;13;40;41;43;49;51;53;56;57;61;,0.666667,0.333333
117013163970240,15;21;,0,1
117013163970368,11;23;,0,1
117015311453760,13;23;,0,1
117015311454016,15;17;,1,0
117019606421056,11;21;,0,1
117019606421184,13;17;,0,1
117021753904320,13;23;,0,1
117021753904576,11;21;,0,1
117023901387840,15;21;,0,1
117023901388224,13;17;,0,1
117026048871488,11;23;,0,1
117026048871616,15;17;,1,0
116960550617088,11;13;15;17;21;23;49;51;55;57;59;61;,0.5,0.5
117015311457792,15;21;,0,1
117015311458112,8;23;,1,0
117017458941440,11;23;,0,1
117017458941632,15;16;,0,1
117019606425280,8;21;,0,1
117019606425408,11;16;,0,1
117020680166592,15;21;,1,0
117020680166720,11;23;,1,0
117023901392192,15;16;,1,0
117023901392320,8;21;,0,1
117026048875712,8;23;,1,0
117026048875968,11;16;,0,1
116960550621184,8;11;15;16;21;23;51;53;55;56;59;61;,0.833333,0.166667
117013163982336,13;23;,0,1
117013163982656,15;16;,1,0
117017458949632,15;17;,0,1
117017458949696,8;23;,0,1
117019606433344,13;16;,0,1
117019606433600,8;17;,0,1
117020680174656,13;23;,0,1
117020680174912,15;17;,1,0
117021753916736,8;23;,1,0
117021753916864,13;16;,1,0
117026048883776,15;16;,1,0
117026048884160,8;17;,1,0
116960550629376,8;13;15;16;17;23;49;53;55;56;57;61;,0.833333,0.166667
117013163998720,11;21;,0,1
117013163998912,13;16;,0,1
117015311482368,13;17;,0,1
117015311482432,8;21;,0,1
117017458966080,11;16;,0,1
117017458966208,8;17;,0,1
117020680191040,11;21;,0,1
117020680191168,13;17;,1,0
117021753932992,8;21;,1,0
117021753933120,11;16;,1,0
117023901416512,13;16;,0,1
117023901416768,8;17;,1,0
116960550645760,8;11;13;16;17;21;49;51;53;56;57;59;,1,0
117003500330688,15;21;,0,1
117003500330816,11;23;,0,1
117006721555968,13;23;,0,1
117006721556288,15;16;,1,0
117011016523264,11;21;,0,1
117011016523456,13;16;,0,1
116960550653952,11;13;15;16;21;23;40;43;47;56;59;61;,0.5,0.5
117003500338752,13;23;,0,1
117003500339008,15;17;,1,0
117004574080512,15;21;,0,1
117004574080832,8;23;,1,0
117011016531456,13;17;,0,1
117011016531520,8;21;,0,1
116960550662144,8;13;15;17;21;23;40;41;47;56;57;61;,0.833333,0.166667
117004574088704,11;23;,0,1
117004574088896,15;16;,1,0
117006721572352,15;17;,1,0
117006721572416,8;23;,1,0
117011016539712,11;16;,0,1
117011016539840,8;17;,0,1
116960550670336,8;11;15;16;17;23;41;43;47;56;57;59;,1,0
117003500355136,11;21;,0,1
117003500355264,13;17;,1,0
117004574097088,8;21;,0,1
117004574097216,11;16;,0,1
117006721580608,13;16;,0,1
117006721580864,8;17;,1,0
116960550678528,8;11;13;16;17;21;40;41;43;57;59;61;,0.666667,0.333333
116960550682624,11;13;15;17;21;23;41;43;47;49;51;53;,0.333333,0.666667
116960550686720,8;11;13;16;21;23;40;43;47;51;53;55;,0.333333,0.666667
116960550694912,8;13;15;16;17;21;40;41;47;49;53;55;,0.5,0.5
116960550703104,8;11;15;16;17;23;40;41;43;49;51;55;,1,0
117074149016958,,1,0
117074333566323,,1,0
117073293378880,51;62;,1,0
117074182571451,,0,1
117074283234741,,1,0
117073293378944,53;59;,1,0
117073293380800,21;62;,1,0
117073293380928,22;59;,1,0
117073293381312,22;53;,1,0
117073293381504,21;51;,1,0
117076330054782,,1,0
117076481049717,,1,0
117075440862272,53;62;,1,0
117076262946237,,1,0
117076464272817,,0,0
117075440862592,49;61;,1,0
117075440864320,22;61;,1,0
117075440864576,17;62;,1,0
117075440865088,22;49;,1,0
117075440865152,17;53;,1,0
117079517725821,,1,0
117079685497971,,1,0
117078662087744,51;61;,1,0
117079484171643,,0,0
117079651943793,,0,0
117078662088000,49;59;,0,1
117078662089792,21;59;,0,1
117078662089920,17;61;,1,0
117078662090432,21;49;,0,1
117078662090560,17;51;,1,0
117082873169262,,1,0
117081883313472,46;59;,1,0
117082906723755,,1,0
117081883313536,43;61;,1,0
117081883314880,22;61;,1,0
117081883315072,21;59;,1,0
117081883315904,21;46;,1,0
117081883316032,22;43;,1,0
117085054207086,,1,0
117084030796864,46;61;,1,0
117085070984553,,0,1
117084030797120,41;62;,1,0
117084030798400,21;62;,1,0
117084030798720,17;61;,1,0
117084030799680,17;46;,1,0
117084030799744,21;41;,1,0
117087218467947,,1,0
117086178280512,43;62;,1,0
117087168136617,,0,1
117086178280832,41;59;,0,1
117086178282048,22;59;,0,1
117086178282176,17;62;,1,0
117086178283200,22;41;,0,1
117086178283392,17;43;,1,0
117092620731712,46;49;,1,0
117092620731776,41;53;,1,0
117092620732992,22;53;,1,0
117092620733312,21;49;,1,0
117092620733504,21;46;,0,1
117092620733760,22;41;,1,0
117094768215104,46;51;,1,0
117094768215424,43;49;,1,0
117094768216768,22;49;,1,0
117094768216960,17;51;,1,0
117094768217152,22;43;,1,0
117094768217280,17;46;,1,0
117095841956928,43;53;,1,0
117095841957184,41;51;,1,0
117095841958464,21;51;,0,1
117095841958592,17;53;,1,0
117095841959104,21;41;,1,0
117095841959232,17;43;,1,0
117029269962752,17;21;22;41;43;46;49;51;53;59;61;62;,1,0
117073041732990,,1,0
117073259836785,,0,0
117072219649344,49;62;,1,0
117073108841913,,0,0
117073175950773,,1,0
117072219649408,53;57;,1,0
117072219651136,21;62;,0,1
117072219651392,22;57;,1,0
117072219651648,22;53;,0,1
117072219651968,21;49;,1,0
117074182583358,,1,0
117074333578293,,1,0
117073293390848,53;62;,1,0
117074098697661,,1,0
117074316801456,,0,0
117073293391232,48;61;,1,0
117073293392896,22;61;,0,1
117073293393216,16;62;,1,0
117073293393728,22;48;,1,0
117073293393792,16;53;,1,0
117079484183613,,0,1
117079685510193,,0,0
117078662099968,49;61;,0,1
117079467406713,,0,0
117079618401648,,0,0
117078662100288,48;57;,0,1
117078662102016,21;57;,0,1
117078662102080,16;61;,0,1
117078662102592,21;48;,0,1
117078662102848,16;49;,0,1
117081765885294,,1,0
117080809583936,46;57;,1,0
117081832994217,,0,0
117080809584000,41;61;,1,0
117080809585216,22;61;,1,0
117080809585536,21;57;,1,0
117080809586240,21;46;,0,1
117080809586496,22;41;,1,0
117082906735662,,1,0
117081883325440,46;61;,1,0
117082923513192,,0,0
117081883325760,40;62;,1,0
117081883326976,21;62;,0,1
117081883327360,16;61;,1,0
117081883328320,16;46;,1,0
117081883328384,21;40;,1,0
117087218480169,,0,0
117086178292736,41;62;,1,0
117087134594472,,0,0
117086178293120,40;57;,0,1
117086178294272,22;57;,0,1
117086178294336,16;62;,0,1
117086178295360,22;40;,0,1
117086178295680,16;41;,1,0
117090473260352,46;48;,1,0
117090473260416,40;53;,1,0
117090473261568,22;53;,1,0
117090473261952,21;48;,1,0
117090473262080,21;46;,0,1
117090473262400,22;40;,1,0
117094768227328,46;49;,1,0
117094768227712,41;48;,0,1
117094768228928,22;48;,0,1
117094768229248,16;49;,1,0
117094768229376,22;41;,0,1
117094768229440,16;46;,0,1
117095841969152,41;53;,1,0
117095841969472,40;49;,0,1
117095841970688,21;49;,0,1
117095841970752,16;53;,0,1
117095841971264,21;40;,0,1
117095841971520,16;41;,1,0
117029269975040,16;21;22;40;41;46;48;49;53;57;61;62;,0.833333,0.166667
117073075295358,,1,0
117073259844723,,1,0
117072219657280,51;62;,1,0
117073041741243,,0,0
117073209513393,,0,0
117072219657600,49;59;,0,1
117072219659328,22;59;,0,1
117072219659456,17;62;,1,0
117072219659968,22;49;,0,1
117072219660160,17;51;,1,0
117076262966334,,1,0
117076481070129,,0,0
117075440882688,49;62;,1,0
117076246189497,,0,0
117076397184432,,0,0
117075440883072,48;57;,0,1
117075440884736,22;57;,0,1
117075440884800,16;62;,0,1
117075440885312,22;48;,0,1
117075440885632,16;49;,1,0
117079517746233,,0,0
117079618409523,,0,0
117078662108160,51;57;,0,1
117079467414651,,0,0
117079651964016,,0,0
117078662108224,48;59;,0,1
117078662110208,17;59;,0,1
117078662110400,16;57;,0,1
117078662110784,16;51;,0,1
117078662110912,17;48;,0,1
117081799447662,,1,0
117080809591872,46;59;,1,0
117081765893547,,1,0
117080809592192,43;57;,1,0
117080809593536,22;57;,1,0
117080809593728,17;59;,1,0
117080809594432,22;43;,0,1
117080809594560,17;46;,0,1
117082923521067,,1,0
117081883333632,43;62;,1,0
117082873189800,,0,0
117081883334016,40;59;,0,1
117081883335168,22;59;,0,1
117081883335360,16;62;,1,0
117081883336384,22;40;,0,1
117081883336576,16;43;,1,0
117084987118638,,1,0
117084030817280,46;57;,1,0
117085071004776,,0,0
117084030817344,40;62;,1,0
117084030818816,17;62;,0,1
117084030819200,16;57;,1,0
117084030819904,16;46;,0,1
117084030820224,17;40;,1,0
117090473268224,46;51;,1,0
117090473268608,43;48;,1,0
117090473269952,22;48;,1,0
117090473270144,16;51;,1,0
117090473270272,22;43;,0,1
117090473270464,16;46;,0,1
117092620751936,46;48;,1,0
117092620752256,40;49;,0,1
117092620753408,22;49;,0,1
117092620753792,17;48;,1,0
117092620753920,17;46;,0,1
117092620753984,22;40;,0,1
117095841977344,43;49;,1,0
117095841977408,40;51;,1,0
117095841978880,17;51;,0,1
117095841979072,16;49;,1,0
117095841979456,16;43;,0,1
117095841979584,17;40;,1,0
117029269983232,16;17;22;40;43;46;48;49;51;57;59;62;,0.666667,0.333333
117073108853883,,0,1
117073209517173,,1,0
117072219661376,53;59;,1,0
117073075299705,,0,0
117073175962995,,0,1
117072219661632,51;57;,0,1
117072219663552,21;57;,0,1
117072219663680,17;59;,1,0
117072219663936,21;51;,0,1
117072219664064,17;53;,0,1
117074149041213,,1,0
117074316813363,,0,1
117073293403136,51;61;,1,0
117074098709883,,0,0
117074283259248,,0,0
117073293403456,48;59;,0,1
117073293405184,21;59;,0,1
117073293405376,16;61;,0,1
117073293405888,21;48;,0,1
117073293406016,16;51;,1,0
117076330079289,,0,0
117076397188149,,1,0
117075440886784,53;57;,1,0
117076246193277,,1,0
117076464297072,,0,0
117075440886848,48;61;,1,0
117075440888832,17;61;,0,1
117075440889152,16;57;,1,0
117075440889408,16;53;,0,1
117075440889664,17;48;,1,0
117081833006187,,1,0
117080809595968,43;61;,1,0
117081799452009,,0,0
117080809596224,41;59;,0,1
117080809597504,21;59;,0,1
117080809597632,17;61;,1,0
117080809598656,21;41;,0,1
117080809598784,17;43;,1,0
117085054231593,,0,0
117084030821376,41;61;,1,0
117084987123048,,0,0
117084030821696,40;57;,0,1
117084030822912,21;57;,0,1
117084030822976,16;61;,0,1
117084030824000,21;40;,0,1
117084030824256,16;41;,1,0
117087134606379,,1,0
117086178305024,43;57;,1,0
117087168160872,,0,0
117086178305088,40;59;,0,1
117086178306560,17;59;,0,1
117086178306752,16;57;,1,0
117086178307648,16;43;,0,1
117086178307776,17;40;,0,1
117090473272320,43;53;,1,0
117090473272640,40;51;,0,1
117090473273856,21;51;,0,1
117090473274048,16;53;,1,0
117090473274560,21;40;,0,1
117090473274688,16;43;,1,0
117092620756032,40;53;,1,0
117092620756288,41;48;,0,1
117092620757504,17;53;,0,1
117092620757568,21;48;,0,1
117092620758016,21;41;,0,1
117092620758336,17;40;,1,0
117094768239616,41;51;,0,1
117094768239680,43;48;,1,0
117094768241216,16;51;,0,1
117094768241344,17;48;,1,0
117094768241664,17;43;,0,1
117094768241856,16;41;,0,1
117029269987328,16;17;21;40;41;43;48;51;53;57;59;61;,0.666667,0.333333
117073293413568,14;61;,1,0
117073293413696,11;62;,1,0
117073293414208,14;51;,1,0
117073293414272,11;53;,1,0
117075440897088,13;62;,1,0
117075440897344,14;57;,1,0
117075440897600,14;53;,1,0
117075440897920,13;49;,1,0
117078662122560,11;61;,0,1
117078662122688,13;57;,0,1
117078662123072,13;51;,0,1
117078662123328,11;49;,0,1
117081883347648,13;62;,1,0
117081883347840,11;61;,1,0
117081883348800,11;46;,1,0
117081883348864,13;43;,1,0
117084030831168,14;61;,1,0
117084030831488,13;57;,1,0
117084030832192,13;46;,0,1
117084030832448,14;41;,1,0
117086178314816,11;62;,0,1
117086178314944,14;57;,1,0
117086178315840,14;43;,0,1
117086178316160,11;41;,1,0
117090473282240,14;53;,1,0
117090473282432,13;51;,1,0
117090473282752,13;46;,1,0
117090473282880,14;43;,1,0
117094768249408,14;51;,1,0
117094768249728,11;49;,1,0
117094768249920,11;46;,0,1
117094768250048,14;41;,1,0
117095841991232,11;53;,0,1
117095841991360,13;49;,1,0
117095841991744,13;43;,0,1
117095841992000,11;41;,1,0
117029269995520,11;13;14;41;43;46;49;51;53;57;61;62;,1,0
117072219675840,13;62;,1,0
117072219675968,14;59;,1,0
117072219676352,14;53;,1,0
117072219676544,13;51;,1,0
117075440901120,14;61;,1,0
117075440901440,8;62;,1,0
117075440901952,14;48;,1,0
117075440902016,8;53;,1,0
117078662126592,13;59;,0,1
117078662126784,8;61;,1,0
117078662127296,13;48;,0,1
117078662127424,8;51;,1,0
117080809609920,14;61;,1,0
117080809610112,13;59;,1,0
117080809610944,13;46;,1,0
117080809611072,14;43;,1,0
117084030835200,13;62;,1,0
117084030835584,8;61;,1,0
117084030836544,8;46;,1,0
117084030836608,13;40;,1,0
117086178318848,14;59;,0,1
117086178319040,8;62;,1,0
117086178320064,14;40;,0,1
117086178320256,8;43;,1,0
117092620769792,14;53;,1,0
117092620770176,13;48;,1,0
117092620770304,13;46;,0,1
117092620770624,14;40;,1,0
117094768253632,14;48;,1,0
117094768253824,8;51;,1,0
117094768253952,14;43;,1,0
117094768254144,8;46;,1,0
117095841995264,13;51;,0,1
117095841995456,8;53;,1,0
117095841995968,13;40;,1,0
117095841996096,8;43;,1,0
117029269999616,8;13;14;40;43;46;48;51;53;59;61;62;,1,0
117072219692096,11;62;,0,1
117072219692224,14;57;,0,1
117072219692608,14;51;,0,1
117072219692928,11;49;,1,0
117073293433856,14;59;,0,1
117073293434048,8;62;,1,0
117073293434560,14;48;,0,1
117073293434752,8;51;,1,0
117078662142976,11;57;,0,1
117078662143040,8;59;,0,1
117078662143552,11;48;,0,1
