GameState,PossibleArrows,WinProb,TieProb
219627453607936,2;3;5;8;11;13;24;26;29;32;34;35;,1,0
219696172990464,2;4;7;11;12;15;34;35;39;42;43;44;,1,0
219696172998656,3;4;7;8;12;15;32;35;39;40;43;44;,1,0
219696173006848,2;3;7;8;11;15;32;34;39;40;42;43;,1,0
219696173019136,2;3;4;8;11;12;32;34;35;40;42;44;,1,0
219696173023232,2;3;7;11;12;15;26;28;31;42;43;44;,1,0
219696173031424,3;4;7;8;11;15;24;28;31;40;43;44;,1,0
219696173035520,2;4;7;8;12;15;24;26;31;40;42;44;,1,0
219696173051904,2;3;4;8;11;12;24;26;28;40;42;43;,1,0
219696173056000,2;3;4;11;12;15;26;28;31;34;35;39;,1,0
219696173064192,3;4;7;8;11;12;24;28;31;32;35;39;,1,0
219696173068288,2;4;7;8;12;15;24;26;28;32;34;39;,1,0
219696173072384,2;3;7;8;11;15;24;26;31;32;34;35;,1,0
215504284811264,2;3;4;5;7;8;11;12;13;15;24;26;28;29;31;32;34;35;37;39;40;42;43;44;47;56;58;59;60;61;,1,0
219352575877120,4;5;6;11;12;13;35;37;38;43;44;46;,1,0
219352575885312,3;5;6;10;11;13;34;37;38;42;43;46;,1,0
219352575889408,3;4;6;10;11;12;34;35;38;42;44;46;,1,0
219352575893504,3;4;5;10;12;13;34;35;37;42;43;44;,1,0
219352575909888,3;5;6;11;12;13;28;29;30;43;44;46;,1,0
219352575913984,4;5;6;10;12;13;26;29;30;42;44;46;,1,0
219352575922176,3;4;6;10;11;12;26;28;30;42;43;46;,1,0
219352575926272,3;4;5;10;11;13;26;28;29;42;43;44;,1,0
219352575942656,3;4;6;11;12;13;28;29;30;35;37;38;,1,0
219352575946752,4;5;6;10;12;13;26;28;30;34;37;38;,1,0
219352575950848,3;5;6;10;11;13;26;29;30;34;35;38;,1,0
219352575959040,3;4;5;10;11;12;26;28;29;34;35;37;,1,0
219558734299136,4;5;6;10;12;13;34;37;38;42;44;46;,1,0
219558734315520,2;5;6;8;10;13;32;37;38;40;42;46;,0.833333,0.166667
219558734319616,2;4;6;8;10;12;32;34;38;40;44;46;,1,0
219558734323712,2;4;5;8;12;13;32;34;37;40;42;44;,1,0
219558734331904,2;5;6;10;12;13;28;29;30;42;44;46;,1,0
219558734340096,4;5;6;8;12;13;24;29;30;40;44;46;,1,0
219558734352384,2;4;6;8;10;12;24;28;30;40;42;46;,0.833333,0.166667
219558734356480,2;4;5;8;10;13;24;28;29;40;42;44;,1,0
219558734364672,2;4;6;10;12;13;28;29;30;34;37;38;,0.5,0.5
219558734372864,4;5;6;8;12;13;24;28;30;32;37;38;,1,0
219558734381056,2;5;6;8;10;13;24;29;30;32;34;38;,1,0
219558734389248,2;4;5;8;10;12;24;28;29;32;34;37;,0.833333,0.166667
219627453775872,2;5;6;10;11;13;35;37;38;42;43;46;,1,0
219627453784064,3;5;6;8;11;13;32;37;38;40;43;46;,1,0
219627453796352,2;3;6;8;10;11;32;35;38;40;42;46;,1,0
219627453800448,2;3;5;8;10;13;32;35;37;40;42;43;,1,0
219627453808640,3;5;6;10;11;13;26;29;30;42;43;46;,1,0
219627453820928,2;5;6;8;10;13;24;29;30;40;42;46;,1,0
219627453829120,2;3;6;8;10;11;24;26;30;40;43;46;,1,0
219627453833216,2;3;5;8;11;13;24;26;29;40;42;43;,1,0
219627453841408,2;3;6;10;11;13;26;29;30;35;37;38;,1,0
219627453849600,3;5;6;8;11;13;24;29;30;32;35;38;,1,0
219627453853696,2;5;6;8;10;13;24;26;30;32;37;38;,1,0
219627453865984,2;3;5;8;10;11;24;26;29;32;35;37;,1,0
219696173252608,2;4;6;10;11;12;34;35;38;43;44;46;,1,0
219696173260800,3;4;6;8;11;12;32;35;38;40;44;46;,1,0
219696173268992,2;3;6;8;10;11;32;34;38;40;43;46;,1,0
219696173277184,2;3;4;8;10;12;32;34;35;40;43;44;,0.833333,0.166667
219696173285376,2;3;6;10;11;12;26;28;30;43;44;46;,1,0
219696173293568,3;4;6;8;11;12;24;28;30;40;43;46;,1,0
219696173297664,2;4;6;8;10;12;24;26;30;40;44;46;,1,0
219696173309952,2;3;4;8;10;11;24;26;28;40;43;44;,0.833333,0.166667
219696173318144,3;4;6;10;11;12;26;28;30;34;35;38;,1,0
219696173330432,2;4;6;8;10;12;24;28;30;32;34;38;,1,0
219696173334528,2;3;6;8;10;11;24;26;30;32;35;38;,1,0
219696173342720,2;3;4;8;11;12;24;26;28;32;34;35;,1,0
219764892729344,2;4;5;11;12;13;34;35;37;42;43;44;,1,0
219764892737536,3;4;5;8;12;13;32;35;37;40;43;44;,1,0
219764892745728,2;3;5;8;11;13;32;34;37;40;42;43;,1,0
219764892749824,2;3;4;8;11;12;32;34;35;40;42;44;,1,0
219764892762112,2;3;5;11;12;13;26;28;29;42;43;44;,0.833333,0.166667
219764892770304,3;4;5;8;11;13;24;28;29;40;43;44;,1,0
219764892774400,2;4;5;8;12;13;24;26;29;40;42;44;,1,0
219764892782592,2;3;4;8;11;12;24;26;28;40;42;43;,1,0
219764892794880,2;3;4;11;12;13;26;28;29;34;35;37;,0.333333,0.666667
219764892803072,3;4;5;8;11;12;24;28;29;32;35;37;,0.833333,0.166667
219764892807168,2;4;5;8;12;13;24;26;28;32;34;37;,1,0
219764892811264,2;3;5;8;11;13;24;26;29;32;34;35;,1,0
215504285073408,2;3;4;5;6;8;10;11;12;13;24;26;28;29;30;32;34;35;37;38;40;42;43;44;46;56;59;60;61;62;,1,0
219490015129600,5;6;7;12;13;15;20;21;22;44;46;47;,1,0
219490015137792,4;6;7;11;12;15;19;20;22;43;46;47;,1,0
219490015141888,4;5;7;11;13;15;19;20;21;43;44;47;,1,0
219490015145984,4;5;6;11;12;13;19;21;22;43;44;46;,1,0
219490015162368,4;6;7;12;13;15;20;21;22;37;38;39;,1,0
219490015166464,5;6;7;11;13;15;19;21;22;35;38;39;,1,0
219490015174656,4;5;7;11;12;15;19;20;21;35;37;39;,1,0
219490015178752,4;5;6;11;12;13;19;20;22;35;37;38;,1,0
219558734602240,4;5;6;12;13;15;21;22;23;44;46;47;,1,0
219558734614528,2;4;6;10;12;15;20;22;23;42;46;47;,1,0
219558734618624,2;4;5;10;13;15;20;21;23;42;44;47;,1,0
219558734622720,2;5;6;10;12;13;20;21;22;42;44;46;,1,0
219558734635008,4;5;6;12;13;15;20;22;23;37;38;39;,1,0
219558734643200,2;5;6;10;13;15;21;22;23;34;38;39;,1,0
219558734651392,2;4;5;10;12;15;20;21;23;34;37;39;,1,0
219558734655488,2;4;6;10;12;13;20;21;22;34;37;38;,1,0
219627454078976,5;6;7;11;13;15;19;21;22;43;46;47;,1,0
219627454083072,2;5;6;10;13;15;21;22;23;42;46;47;,1,0
219627454091264,2;6;7;10;11;15;19;22;23;42;43;46;,1,0
219627454095360,2;5;7;10;11;13;19;21;23;42;43;47;,1,0
219627454111744,5;6;7;11;13;15;19;22;23;35;37;38;,1,0
219627454115840,2;6;7;10;13;15;21;22;23;34;37;38;,1,0
219627454128128,2;5;7;10;11;15;19;21;23;34;35;37;,1,0
219627454132224,2;5;6;10;11;13;19;21;22;34;35;38;,1,0
219696173555712,4;6;7;11;12;15;19;22;23;43;44;46;,1,0
219696173559808,2;6;7;10;12;15;20;22;23;42;44;46;,1,0
219696173572096,2;4;7;10;11;15;19;20;23;42;43;44;,1,0
219696173576192,2;4;6;10;11;12;19;20;22;42;43;46;,1,0
219696173588480,4;6;7;11;12;15;19;20;22;35;38;39;,1,0
219696173592576,2;4;6;10;12;15;20;22;23;34;38;39;,1,0
219696173596672,2;6;7;10;11;15;19;22;23;34;35;38;,1,0
219696173604864,2;4;7;10;11;12;19;20;23;34;35;39;,1,0
219764893032448,4;5;7;11;12;13;19;21;23;43;44;47;,1,0
219764893036544,2;5;7;10;12;13;20;21;23;42;44;47;,1,0
219764893044736,2;4;7;10;11;12;19;20;23;42;43;47;,1,0
219764893052928,2;4;5;10;11;13;19;20;21;42;43;44;,1,0
219764893065216,4;5;7;11;12;13;19;20;23;35;37;39;,1,0
219764893069312,2;4;7;10;12;13;20;21;23;34;37;39;,1,0
219764893073408,2;5;7;10;11;13;19;21;23;34;35;39;,1,0
219764893085696,2;4;5;10;11;12;19;20;21;34;35;37;,1,0
215504285335552,2;4;5;6;7;10;11;12;13;15;19;20;21;22;23;34;35;37;38;39;42;43;44;46;47;58;59;60;61;62;,1,0
219352576700416,4;5;6;12;13;15;21;22;23;44;46;47;,1,0
219352576708608,3;4;6;11;12;15;20;22;23;43;46;47;,1,0
219352576712704,3;4;5;11;13;15;20;21;23;43;44;47;,1,0
219352576716800,3;5;6;11;12;13;20;21;22;43;44;46;,1,0
219352576733184,4;5;6;12;13;15;20;22;23;37;38;39;,1,0
219352576737280,3;5;6;11;13;15;21;22;23;35;38;39;,1,0
219352576745472,3;4;5;11;12;15;20;21;23;35;37;39;,1,0
219352576749568,3;4;6;11;12;13;20;21;22;35;37;38;,1,0
219558735118336,5;6;7;12;13;15;20;21;22;44;46;47;,1,0
219558735138816,4;6;7;8;12;15;16;20;22;40;46;47;,1,0
219558735142912,4;5;7;8;13;15;16;20;21;40;44;47;,1,0
219558735147008,4;5;6;8;12;13;16;21;22;40;44;46;,1,0
219558735151104,4;6;7;12;13;15;20;21;22;37;38;39;,1,0
219558735167488,5;6;7;8;13;15;16;21;22;32;38;39;,1,0
219558735175680,4;5;7;8;12;15;16;20;21;32;37;39;,1,0
219558735179776,4;5;6;8;12;13;16;20;22;32;37;38;,1,0
219627454595072,3;5;6;11;13;15;21;22;23;43;46;47;,1,0
219627454607360,5;6;7;8;13;15;16;21;22;40;46;47;,1,0
219627454615552,3;6;7;8;11;15;16;22;23;40;43;46;,1,0
219627454619648,3;5;7;8;11;13;16;21;23;40;43;47;,1,0
219627454627840,3;6;7;11;13;15;21;22;23;35;37;38;,1,0
219627454640128,5;6;7;8;13;15;16;22;23;32;37;38;,1,0
219627454652416,3;5;7;8;11;15;16;21;23;32;35;37;,1,0
219627454656512,3;5;6;8;11;13;16;21;22;32;35;38;,1,0
219696174071808,3;6;7;11;12;15;20;22;23;43;44;46;,1,0
219696174084096,4;6;7;8;12;15;16;22;23;40;44;46;,1,0
219696174096384,3;4;7;8;11;15;16;20;23;40;43;44;,1,0
219696174100480,3;4;6;8;11;12;16;20;22;40;43;46;,1,0
219696174104576,3;4;6;11;12;15;20;22;23;35;38;39;,1,0
219696174116864,4;6;7;8;12;15;16;20;22;32;38;39;,1,0
219696174120960,3;6;7;8;11;15;16;22;23;32;35;38;,1,0
219696174129152,3;4;7;8;11;12;16;20;23;32;35;39;,1,0
219764893548544,3;5;7;11;12;13;20;21;23;43;44;47;,1,0
219764893560832,4;5;7;8;12;13;16;21;23;40;44;47;,1,0
219764893569024,3;4;7;8;11;12;16;20;23;40;43;47;,1,0
219764893577216,3;4;5;8;11;13;16;20;21;40;43;44;,1,0
219764893581312,3;4;7;11;12;13;20;21;23;35;37;39;,1,0
219764893593600,4;5;7;8;12;13;16;20;23;32;37;39;,1,0
219764893597696,3;5;7;8;11;13;16;21;23;32;35;39;,1,0
219764893609984,3;4;5;8;11;12;16;20;21;32;35;37;,1,0
215504285859840,3;4;5;6;7;8;11;12;13;15;16;20;21;22;23;32;35;37;38;39;40;43;44;46;47;56;59;60;61;62;,1,0
219352577220608,3;5;6;11;13;15;21;22;23;43;46;47;,1,0
219352577232896,2;3;6;10;11;15;19;22;23;42;46;47;,1,0
219352577236992,2;3;5;10;13;15;19;21;23;42;43;47;,1,0
219352577241088,2;5;6;10;11;13;19;21;22;42;43;46;,1,0
219352577253376,3;5;6;11;13;15;19;22;23;37;38;39;,1,0
219352577257472,2;5;6;10;13;15;21;22;23;34;38;39;,1,0
219352577269760,2;3;5;10;11;15;19;21;23;34;37;39;,1,0
219352577273856,2;3;6;10;11;13;19;21;22;34;37;38;,1,0
219490016165888,5;6;7;11;13;15;19;21;22;43;46;47;,1,0
219490016186368,3;6;7;8;11;15;16;19;22;40;46;47;,1,0
219490016190464,3;5;7;8;13;15;16;19;21;40;43;47;,1,0
219490016194560,3;5;6;8;11;13;16;21;22;40;43;46;,1,0
219490016198656,3;6;7;11;13;15;19;21;22;37;38;39;,1,0
219490016210944,5;6;7;8;13;15;16;21;22;32;38;39;,1,0
219490016223232,3;5;7;8;11;15;16;19;21;32;37;39;,1,0
219490016227328,3;5;6;8;11;13;16;19;22;32;37;38;,1,0
219558735642624,2;5;6;10;13;15;21;22;23;42;46;47;,1,0
219558735650816,5;6;7;8;13;15;16;21;22;40;46;47;,1,0
219558735663104,2;6;7;8;10;15;16;22;23;40;42;46;,1,0
219558735667200,2;5;7;8;10;13;16;21;23;40;42;47;,1,0
219558735675392,2;6;7;10;13;15;21;22;23;34;37;38;,1,0
219558735683584,5;6;7;8;13;15;16;22;23;32;37;38;,1,0
219558735699968,2;5;7;8;10;15;16;21;23;32;34;37;,1,0
219558735704064,2;5;6;8;10;13;16;21;22;32;34;38;,1,0
219696174596096,2;6;7;10;11;15;19;22;23;42;43;46;,1,0
219696174604288,3;6;7;8;11;15;16;22;23;40;43;46;,1,0
219696174620672,2;3;7;8;10;15;16;19;23;40;42;43;,1,0
219696174624768,2;3;6;8;10;11;16;19;22;40;42;46;,0.833333,0.166667
219696174628864,2;3;6;10;11;15;19;22;23;34;38;39;,1,0
219696174637056,3;6;7;8;11;15;16;19;22;32;38;39;,1,0
219696174641152,2;6;7;8;10;15;16;22;23;32;34;38;,1,0
219696174653440,2;3;7;8;10;11;16;19;23;32;34;39;,1,0
219764894072832,2;5;7;10;11;13;19;21;23;42;43;47;,1,0
219764894081024,3;5;7;8;11;13;16;21;23;40;43;47;,1,0
219764894093312,2;3;7;8;10;11;16;19;23;40;42;47;,1,0
219764894101504,2;3;5;8;10;13;16;19;21;40;42;43;,1,0
219764894105600,2;3;7;10;11;13;19;21;23;34;37;39;,1,0
219764894113792,3;5;7;8;11;13;16;19;23;32;37;39;,1,0
219764894117888,2;5;7;8;10;13;16;21;23;32;34;39;,1,0
219764894134272,2;3;5;8;10;11;16;19;21;32;34;37;,0.833333,0.166667
215504286384128,2;3;5;6;7;8;10;11;13;15;16;19;21;22;23;32;34;37;38;39;40;42;43;46;47;56;58;59;61;62;,1,0
219352577482752,3;4;6;11;12;15;19;22;23;44;46;47;,1,0
219352577486848,2;4;6;10;12;15;20;22;23;42;46;47;,1,0
219352577499136,2;3;4;10;11;15;19;20;23;42;44;47;,1,0
219352577503232,2;3;6;10;11;12;19;20;22;42;44;46;,1,0
219352577515520,3;4;6;11;12;15;20;22;23;35;38;39;,1,0
219352577523712,2;3;6;10;11;15;19;22;23;34;38;39;,1,0
219352577531904,2;3;4;10;12;15;19;20;23;34;35;39;,1,0
219352577536000,2;4;6;10;11;12;19;20;22;34;35;38;,1,0
219490016428032,3;6;7;11;12;15;19;20;22;44;46;47;,1,0
219490016440320,4;6;7;8;12;15;16;20;22;40;46;47;,1,0
219490016452608,3;4;7;8;11;15;16;19;20;40;44;47;,1,0
219490016456704,3;4;6;8;11;12;16;19;22;40;44;46;,1,0
219490016460800,4;6;7;11;12;15;19;20;22;35;38;39;,1,0
219490016477184,3;6;7;8;11;15;16;19;22;32;38;39;,1,0
219490016485376,3;4;7;8;12;15;16;19;20;32;35;39;,1,0
219490016489472,3;4;6;8;11;12;16;20;22;32;35;38;,1,0
219558735904768,2;6;7;10;12;15;20;22;23;42;44;46;,1,0
219558735912960,4;6;7;8;12;15;16;22;23;40;44;46;,1,0
219558735929344,2;4;7;8;10;15;16;20;23;40;42;44;,1,0
219558735933440,2;4;6;8;10;12;16;20;22;40;42;46;,1,0
219558735937536,2;4;6;10;12;15;20;22;23;34;38;39;,1,0
219558735945728,4;6;7;8;12;15;16;20;22;32;38;39;,1,0
219558735953920,2;6;7;8;10;15;16;22;23;32;34;38;,1,0
219558735962112,2;4;7;8;10;12;16;20;23;32;34;39;,1,0
219627455381504,2;3;6;10;11;15;19;22;23;42;46;47;,1,0
219627455389696,3;6;7;8;11;15;16;19;22;40;46;47;,1,0
219627455393792,2;6;7;8;10;15;16;22;23;40;42;46;,1,0
219627455406080,2;3;7;8;10;11;16;19;23;40;42;47;,1,0
219627455414272,2;6;7;10;11;15;19;22;23;34;35;38;,1,0
219627455422464,3;6;7;8;11;15;16;22;23;32;35;38;,1,0
219627455438848,2;3;7;8;10;15;16;19;23;32;34;35;,1,0
219627455442944,2;3;6;8;10;11;16;19;22;32;34;38;,1,0
219764894334976,2;3;7;10;11;12;19;20;23;42;44;47;,1,0
219764894343168,3;4;7;8;11;12;16;19;23;40;44;47;,1,0
219764894347264,2;4;7;8;10;12;16;20;23;40;42;47;,1,0
219764894363648,2;3;4;8;10;11;16;19;20;40;42;44;,1,0
219764894367744,2;4;7;10;11;12;19;20;23;34;35;39;,1,0
219764894375936,3;4;7;8;11;12;16;20;23;32;35;39;,1,0
219764894384128,2;3;7;8;10;11;16;19;23;32;34;39;,1,0
219764894396416,2;3;4;8;10;12;16;19;20;32;34;35;,1,0
215504286646272,2;3;4;6;7;8;10;11;12;15;16;19;20;22;23;32;34;35;38;39;40;42;44;46;47;56;58;59;60;62;,1,0
219352577744896,3;4;5;12;13;15;19;21;23;43;44;47;,1,0
219352577748992,2;4;5;10;13;15;20;21;23;42;44;47;,1,0
219352577757184,2;3;4;10;12;15;19;20;23;42;43;47;,1,0
219352577765376,2;3;5;10;12;13;19;20;21;42;43;44;,1,0
219352577777664,3;4;5;12;13;15;19;20;23;35;37;39;,1,0
219352577781760,2;4;5;10;12;15;20;21;23;34;37;39;,1,0
219352577785856,2;3;5;10;13;15;19;21;23;34;35;39;,1,0
219352577798144,2;3;4;10;12;13;19;20;21;34;35;37;,1,0
219490016690176,3;5;7;12;13;15;19;20;21;43;44;47;,1,0
219490016702464,4;5;7;8;13;15;16;20;21;40;44;47;,1,0
219490016710656,3;4;7;8;12;15;16;19;20;40;43;47;,1,0
219490016718848,3;4;5;8;12;13;16;19;21;40;43;44;,1,0
219490016722944,3;4;7;12;13;15;19;20;21;35;37;39;,1,0
219490016735232,4;5;7;8;12;15;16;20;21;32;37;39;,1,0
219490016739328,3;5;7;8;13;15;16;19;21;32;35;39;,1,0
219490016751616,3;4;5;8;12;13;16;19;20;32;35;37;,1,0
219558736166912,2;5;7;10;12;13;20;21;23;42;44;47;,1,0
219558736175104,4;5;7;8;12;13;16;21;23;40;44;47;,1,0
219558736187392,2;4;7;8;10;12;16;20;23;40;42;47;,1,0
219558736195584,2;4;5;8;10;13;16;20;21;40;42;44;,1,0
219558736199680,2;4;7;10;12;13;20;21;23;34;37;39;,1,0
219558736207872,4;5;7;8;12;13;16;20;23;32;37;39;,1,0
219558736216064,2;5;7;8;10;13;16;21;23;32;34;39;,1,0
219558736228352,2;4;5;8;10;12;16;20;21;32;34;37;,1,0
219627455643648,2;3;5;10;13;15;19;21;23;42;43;47;,1,0
219627455651840,3;5;7;8;13;15;16;19;21;40;43;47;,1,0
219627455655936,2;5;7;8;10;13;16;21;23;40;42;47;,1,0
219627455664128,2;3;7;8;10;15;16;19;23;40;42;43;,1,0
219627455676416,2;3;7;10;13;15;19;21;23;34;35;37;,1,0
219627455684608,3;5;7;8;13;15;16;19;23;32;35;37;,1,0
219627455688704,2;5;7;8;10;15;16;21;23;32;34;37;,1,0
219627455705088,2;3;5;8;10;13;16;19;21;32;34;35;,1,0
219696175120384,2;3;7;10;12;15;19;20;23;42;43;44;,1,0
219696175128576,3;4;7;8;12;15;16;19;23;40;43;44;,1,0
219696175132672,2;4;7;8;10;15;16;20;23;40;42;44;,1,0
219696175149056,2;3;4;8;10;12;16;19;20;40;42;43;,1,0
219696175153152,2;3;4;10;12;15;19;20;23;34;35;39;,1,0
219696175161344,3;4;7;8;12;15;16;19;20;32;35;39;,1,0
219696175165440,2;4;7;8;10;12;16;20;23;32;34;39;,1,0
219696175169536,2;3;7;8;10;15;16;19;23;32;34;35;,1,0
215504286908416,2;3;4;5;7;8;10;12;13;15;16;19;20;21;23;32;34;35;37;39;40;42;43;44;47;56;58;59;60;61;,1,0
219352578007040,4;5;6;11;12;13;19;21;22;43;44;46;,1,0
219352578011136,2;5;6;10;12;13;20;21;22;42;44;46;,1,0
219352578019328,2;4;6;10;11;12;19;20;22;42;43;46;,1,0
219352578023424,2;4;5;10;11;13;19;20;21;42;43;44;,1,0
219352578039808,4;5;6;11;12;13;19;20;22;35;37;38;,1,0
219352578043904,2;4;6;10;12;13;20;21;22;34;37;38;,1,0
219352578048000,2;5;6;10;11;13;19;21;22;34;35;38;,1,0
219352578056192,2;4;5;10;11;12;19;20;21;34;35;37;,1,0
219490016952320,3;5;6;11;12;13;20;21;22;43;44;46;,1,0
219490016964608,4;5;6;8;12;13;16;21;22;40;44;46;,1,0
219490016972800,3;4;6;8;11;12;16;20;22;40;43;46;,1,0
219490016976896,3;4;5;8;11;13;16;20;21;40;43;44;,1,0
219490016985088,3;4;6;11;12;13;20;21;22;35;37;38;,1,0
219490016997376,4;5;6;8;12;13;16;20;22;32;37;38;,1,0
219490017001472,3;5;6;8;11;13;16;21;22;32;35;38;,1,0
219490017009664,3;4;5;8;11;12;16;20;21;32;35;37;,1,0
219627455905792,2;5;6;10;11;13;19;21;22;42;43;46;,1,0
219627455913984,3;5;6;8;11;13;16;21;22;40;43;46;,1,0
219627455926272,2;3;6;8;10;11;16;19;22;40;42;46;,0.833333,0.166667
219627455930368,2;3;5;8;10;13;16;19;21;40;42;43;,1,0
219627455938560,2;3;6;10;11;13;19;21;22;34;37;38;,0.5,0.5
219627455946752,3;5;6;8;11;13;16;19;22;32;37;38;,1,0
219627455950848,2;5;6;8;10;13;16;21;22;32;34;38;,1,0
219627455963136,2;3;5;8;10;11;16;19;21;32;34;37;,0.833333,0.166667
219696175382528,2;3;6;10;11;12;19;20;22;42;44;46;,1,0
219696175390720,3;4;6;8;11;12;16;19;22;40;44;46;,1,0
219696175394816,2;4;6;8;10;12;16;20;22;40;42;46;,1,0
219696175407104,2;3;4;8;10;11;16;19;20;40;42;44;,1,0
219696175415296,2;4;6;10;11;12;19;20;22;34;35;38;,1,0
219696175423488,3;4;6;8;11;12;16;20;22;32;35;38;,1,0
219696175431680,2;3;6;8;10;11;16;19;22;32;34;38;,1,0
219696175439872,2;3;4;8;10;12;16;19;20;32;34;35;,1,0
219764894859264,2;3;5;10;12;13;19;20;21;42;43;44;,1,0
219764894867456,3;4;5;8;12;13;16;19;21;40;43;44;,1,0
219764894871552,2;4;5;8;10;13;16;20;21;40;42;44;,1,0
219764894879744,2;3;4;8;10;12;16;19;20;40;42;43;,1,0
219764894892032,2;3;4;10;12;13;19;20;21;34;35;37;,0.666667,0.333333
219764894900224,3;4;5;8;12;13;16;19;20;32;35;37;,1,0
219764894904320,2;4;5;8;10;12;16;20;21;32;34;37;,1,0
219764894908416,2;3;5;8;10;13;16;19;21;32;34;35;,1,0
215504287170560,2;3;4;5;6;8;10;11;12;13;16;19;20;21;22;32;34;35;37;38;40;42;43;44;46;56;58;60;61;62;,1,0
219490017259520,5;6;7;12;13;15;20;21;22;28;30;31;,1,0
219490017263616,3;6;7;11;13;15;19;21;22;29;30;31;,1,0
219490017271808,3;5;7;11;12;15;19;20;21;28;29;31;,1,0
219490017275904,3;5;6;11;12;13;19;20;22;28;29;30;,1,0
219558736732160,5;6;7;12;13;15;20;22;23;28;29;30;,1,0
219558736740352,2;6;7;10;13;15;21;22;23;26;29;30;,1,0
219558736748544,2;5;7;10;12;15;20;21;23;26;28;29;,1,0
219558736752640,2;5;6;10;12;13;20;21;22;26;28;30;,1,0
219627456208896,3;5;6;11;13;15;19;22;23;29;30;31;,1,0
219627456212992,2;5;6;10;13;15;21;22;23;26;30;31;,1,0
219627456225280,2;3;5;10;11;15;19;21;23;26;29;31;,1,0
219627456229376,2;3;6;10;11;13;19;21;22;26;29;30;,1,0
219696175685632,3;6;7;11;12;15;19;20;22;28;30;31;,1,0
219696175689728,2;6;7;10;12;15;20;22;23;26;28;30;,1,0
219696175693824,2;3;6;10;11;15;19;22;23;26;30;31;,1,0
219696175702016,2;3;7;10;11;12;19;20;23;26;28;31;,1,0
219764895162368,3;5;7;11;12;13;19;20;23;28;29;31;,1,0
219764895166464,2;5;7;10;12;13;20;21;23;26;28;31;,1,0
219764895170560,2;3;7;10;11;13;19;21;23;26;29;31;,1,0
219764895182848,2;3;5;10;11;12;19;20;21;26;28;29;,0.5,0.5
215504287432704,2;3;5;6;7;10;11;12;13;15;19;20;21;22;23;26;28;29;30;31;42;43;44;46;47;58;59;60;61;62;,1,0
219352578830336,4;5;6;12;13;15;21;22;23;28;30;31;,1,0
219352578834432,3;5;6;11;13;15;19;22;23;29;30;31;,1,0
219352578842624,3;4;5;11;12;15;19;21;23;28;29;31;,1,0
219352578846720,3;4;6;11;12;13;19;21;22;28;29;30;,1,0
219558737248256,4;6;7;12;13;15;21;22;23;28;29;30;,1,0
219558737264640,5;6;7;8;13;15;16;22;23;24;29;30;,1,0
219558737272832,4;5;7;8;12;15;16;21;23;24;28;29;,1,0
219558737276928,4;5;6;8;12;13;16;21;22;24;28;30;,1,0
219627456724992,3;6;7;11;13;15;19;21;22;29;30;31;,1,0
219627456737280,5;6;7;8;13;15;16;21;22;24;30;31;,1,0
219627456749568,3;5;7;8;11;15;16;19;21;24;29;31;,1,0
219627456753664,3;5;6;8;11;13;16;19;22;24;29;30;,1,0
219696176201728,3;4;6;11;12;15;19;22;23;28;30;31;,1,0
219696176214016,4;6;7;8;12;15;16;22;23;24;28;30;,1,0
219696176218112,3;6;7;8;11;15;16;19;22;24;30;31;,1,0
219696176226304,3;4;7;8;11;12;16;19;23;24;28;31;,1,0
219764895678464,3;4;7;11;12;13;19;21;23;28;29;31;,1,0
219764895690752,4;5;7;8;12;13;16;21;23;24;28;31;,1,0
219764895694848,3;5;7;8;11;13;16;19;23;24;29;31;,1,0
219764895707136,3;4;5;8;11;12;16;19;21;24;28;29;,1,0
215504287956992,3;4;5;6;7;8;11;12;13;15;16;19;21;22;23;24;28;29;30;31;40;43;44;46;47;56;59;60;61;62;,1,0
219352579088384,4;5;6;12;13;15;20;22;23;29;30;31;,1,0
219352579096576,2;5;6;10;13;15;21;22;23;26;30;31;,1,0
219352579104768,2;4;5;10;12;15;20;21;23;26;29;31;,1,0
219352579108864,2;4;6;10;12;13;20;21;22;26;29;30;,1,0
219490018033664,4;6;7;12;13;15;20;21;22;29;30;31;,1,0
219490018050048,5;6;7;8;13;15;16;21;22;24;30;31;,1,0
219490018058240,4;5;7;8;12;15;16;20;21;24;29;31;,1,0
219490018062336,4;5;6;8;12;13;16;20;22;24;29;30;,1,0
219627456987136,2;6;7;10;13;15;21;22;23;26;29;30;,1,0
219627456995328,5;6;7;8;13;15;16;22;23;24;29;30;,1,0
219627457011712,2;5;7;8;10;15;16;21;23;24;26;29;,1,0
219627457015808,2;5;6;8;10;13;16;21;22;24;26;30;,1,0
219696176463872,2;4;6;10;12;15;20;22;23;26;30;31;,1,0
219696176472064,4;6;7;8;12;15;16;20;22;24;30;31;,1,0
219696176480256,2;6;7;8;10;15;16;22;23;24;26;30;,1,0
219696176488448,2;4;7;8;10;12;16;20;23;24;26;31;,1,0
219764895940608,2;4;7;10;12;13;20;21;23;26;29;31;,1,0
219764895948800,4;5;7;8;12;13;16;20;23;24;29;31;,1,0
219764895956992,2;5;7;8;10;13;16;21;23;24;26;31;,1,0
219764895969280,2;4;5;8;10;12;16;20;21;24;26;29;,1,0
215504288219136,2;4;5;6;7;8;10;12;13;15;16;20;21;22;23;24;26;29;30;31;40;42;44;46;47;56;58;60;61;62;,1,0
219352579612672,3;4;6;11;12;15;19;22;23;28;30;31;,1,0
